,DisplayName,Year,Genre,Location,Sales
15062,"GT Legends, PC",2005.0,Racing,NA_Sales,0.0
15063,"Blender Bros., GBA",2002.0,Platform,NA_Sales,0.02
15064,"Suzumiya Haruhi no Heiretsu, Wii",2009.0,Adventure,NA_Sales,0.0
15065,"F1 Race Stars, PC",2012.0,Racing,NA_Sales,0.0
15066,"DemiKids: Light Version, GBA",2002.0,Role-Playing,NA_Sales,0.02
15067,"Nanatsuiro * Drops Pure!!, PS2",2007.0,Adventure,NA_Sales,0.0
15068,"Pe-Jongju to Manabu Kankokugo DS: Test-Hen, DS",2010.0,Misc,NA_Sales,0.0
15069,"Escape the Emerald Star, PC",2011.0,Puzzle,NA_Sales,0.02
15070,"La Corda d'Oro 4, PSV",2016.0,Action,NA_Sales,0.0
15071,"Thomas and Friends: Steaming around Sodor, 3DS",2015.0,Action,NA_Sales,0.0
15072,"Titanic Mystery, Wii",2010.0,Puzzle,NA_Sales,0.02
15073,"Falcon 4.0: Allied Force, PC",2005.0,Simulation,NA_Sales,0.0
15074,"Bottom of the 9th '97, PS",1997.0,Sports,NA_Sales,0.01
15075,"Shaman King: Chou Senjiryokketsu 3, GBA",2002.0,Role-Playing,NA_Sales,0.0
15076,"Ride, X360",2015.0,Racing,NA_Sales,0.0
15077,"Line Rider 2: Unbound, Wii",2008.0,Puzzle,NA_Sales,0.02
15078,"HatsuKare * Renai Debut Sengen!, PSP",2013.0,Adventure,NA_Sales,0.0
15079,"Treasure Chase, DS",2011.0,Puzzle,NA_Sales,0.02
15080,"Unreal Anthology, PC",2006.0,Shooter,NA_Sales,0.0
15081,"X3: Terran War Pack, PC",2012.0,Misc,NA_Sales,0.0
15082,"Prison Architect, PS4",2016.0,Action,NA_Sales,0.01
15083,"G1 Jockey Wii, Wii",2007.0,Sports,NA_Sales,0.0
15084,"Kingdom: Ikkitousen no Ken, PSP",2010.0,Action,NA_Sales,0.0
15085,"Wrestle Kingdom 2: Pro Wrestling Sekai Taisen, PS2",2007.0,Fighting,NA_Sales,0.0
15086,"Rugby League Live 3, PS4",2015.0,Action,NA_Sales,0.0
15087,"Tom Clancy's EndWar, PC",2009.0,Strategy,NA_Sales,0.0
15088,"RayCrisis: Series Termination, PS",1999.0,Shooter,NA_Sales,0.01
15089,"Left 4 Dead, PC",2008.0,Shooter,NA_Sales,0.0
15090,"Bejeweled 2 Deluxe, PC",2006.0,Puzzle,NA_Sales,0.0
15091,"Ikki Tousen: Shining Dragon, PS2",2007.0,Role-Playing,NA_Sales,0.0
15092,"Kimi ga Aruji de Shitsuji ga Ore de: Oshie Nikki, PS2",2008.0,Adventure,NA_Sales,0.0
15093,"Toxic Grind, XB",2002.0,Sports,NA_Sales,0.02
15094,"DiRT, PC",2007.0,Racing,NA_Sales,0.0
15095,"Kawasaki Jet Ski, Wii",2008.0,Racing,NA_Sales,0.02
15096,"Genkai Tokki: Seven Pirates, PSV",2016.0,Role-Playing,NA_Sales,0.0
15097,"Enchanted Arms (JP sales), X360",2006.0,Role-Playing,NA_Sales,0.0
15098,"ScrapLand, XB",2005.0,Action,NA_Sales,0.02
15099,"Daito Giken Koushiki Pachi-Slot Simulator: Hihouden - Fuujirareta Megami Portable, PSP",2011.0,Misc,NA_Sales,0.0
15100,"Geten no Hana, PSP",2013.0,Misc,NA_Sales,0.0
15101,"Crazy Machines, Wii",2010.0,Puzzle,NA_Sales,0.01
15102,"Harukanaru Toki no Naka de 3 with Izayoiki Aizouban, PSP",2009.0,Adventure,NA_Sales,0.0
15103,"Blade Arcus from Shining EX, PS3",2015.0,Fighting,NA_Sales,0.0
15104,"Brave: The Video Game, Wii",2012.0,Action,NA_Sales,0.0
15105,"Frontlines: Fuel of War, PC",2008.0,Shooter,NA_Sales,0.0
15106,"D.Gray-man: Sousha no Shikaku, PS2",2008.0,Adventure,NA_Sales,0.0
15107,"Indianapolis 500 Evolution, X360",2009.0,Racing,NA_Sales,0.02
15108,"Ookami to Koushinryou: Omiowataru Kaze, DS",2009.0,Adventure,NA_Sales,0.0
15109,"Grey's Anatomy: The Video Game, PC",2009.0,Adventure,NA_Sales,0.0
15110,"School Days LxH, PS2",2008.0,Adventure,NA_Sales,0.0
15111,"Neo Angelique, PS2",2006.0,Adventure,NA_Sales,0.0
15112,"Big Idea's VeggieTales: LarryBoy and the Bad Apple, PS2",2006.0,Action,NA_Sales,0.01
15113,"Namco Museum Battle Collection (JP sales), PSP",2005.0,Misc,NA_Sales,0.0
15114,"Chaos;Head Noah, PSP",2010.0,Adventure,NA_Sales,0.0
15115,"Brandish: The Dark Revenant, PSP",2009.0,Role-Playing,NA_Sales,0.0
15116,"Summon Night: Swordcraft Story, GBA",2003.0,Role-Playing,NA_Sales,0.02
15117,"Samurai Shodown V, XB",2006.0,Fighting,NA_Sales,0.02
15118,"Pro Fishing Challenge, XB",2004.0,Sports,NA_Sales,0.02
15119,"Minna no Chizu 2, PSP",2007.0,Misc,NA_Sales,0.0
15120,"Franklin's Great Adventures, DS",2006.0,Action,NA_Sales,0.02
15121,"Test Drive Unlimited, PC",2007.0,Racing,NA_Sales,0.0
15122,"SAW, PC",2009.0,Action,NA_Sales,0.0
15123,"Princess Saver! Eternal Love for My Lady, PS2",2010.0,Adventure,NA_Sales,0.0
15124,"To Love-Ru Trouble: Darkness - True Princess, PSV",2015.0,Action,NA_Sales,0.0
15125,"Tokyo Mew Mew, PS",2002.0,Role-Playing,NA_Sales,0.0
15126,"Jitsumei Jikkyou Keiba Dream Classic 2002, PS2",2002.0,Sports,NA_Sales,0.0
15127,"Ice Age: Dawn of the Dinosaurs, PC",2009.0,Action,NA_Sales,0.02
15128,"Interactive Storybook DS Series 3, DS",2007.0,Misc,NA_Sales,0.02
15129,"Moujuutsukai to Oujisama: Snow Bride Portable, PSP",2012.0,Adventure,NA_Sales,0.0
15130,"Twinkle * Crusaders GoGo!, PSP",2010.0,Adventure,NA_Sales,0.0
15131,"Serious Sam HD: Gold Edition, PC",2010.0,Shooter,NA_Sales,0.0
15132,"Rule of Rose, PS2",2006.0,Action,NA_Sales,0.01
15133,"RedCard 20-03, GC",2002.0,Sports,NA_Sales,0.02
15134,"Homeworld, PC",1998.0,Strategy,NA_Sales,0.0
15135,"Freestyle Metal X, XB",2003.0,Racing,NA_Sales,0.02
15136,"Shonen Jump's One Piece: Grand Adventure, PS2",2005.0,Fighting,NA_Sales,0.01
15137,"Pac-Man World Rally, PS2",2006.0,Racing,NA_Sales,0.01
15138,"Plants vs. Zombies: Garden Warfare, PC",2014.0,Shooter,NA_Sales,0.0
15139,"Max Payne, PC",2001.0,Shooter,NA_Sales,0.0
15140,"Uta Kumi 575, PSV",2014.0,Misc,NA_Sales,0.0
15141,"Invizimals: The Lost Kingdom, PS3",2013.0,Action,NA_Sales,0.0
15142,"428: Fuusa Sareta Shibuya de, PS3",2009.0,Adventure,NA_Sales,0.0
15143,"IL-2 Sturmovik: Forgotten Battles, PC",2003.0,Simulation,NA_Sales,0.0
15144,"Overlord, PC",2007.0,Strategy,NA_Sales,0.0
15145,"Sacred 3, PC",2014.0,Role-Playing,NA_Sales,0.0
15146,"The Professor's Brain Trainer: Logic, DS",2005.0,Puzzle,NA_Sales,0.02
15147,"Fritz Chess, Wii",2009.0,Strategy,NA_Sales,0.02
15148,"Hisshou Pachinko * Pachi-Slot Kouryaku Series Portable Vol. 2: CR Evangelion - Hajimari no Fukuin, PSP",2010.0,Misc,NA_Sales,0.0
15149,"NFL Blitz Pro, GC",2003.0,Sports,NA_Sales,0.02
15150,"Rocket League, PC",2016.0,Sports,NA_Sales,0.01
15151,"Balls of Fury, Wii",2007.0,Sports,NA_Sales,0.02
15152,"18 Wheels of Steel: Extreme Trucker, PC",2009.0,Racing,NA_Sales,0.0
15153,"Rugby World Cup 2015, XOne",2015.0,Sports,NA_Sales,0.0
15154,"Winning Post 8 2015, PS3",2015.0,Action,NA_Sales,0.0
15155,"Veggy World, DS",2011.0,Shooter,NA_Sales,0.02
15156,"Commandos: Strike Force, XB",2006.0,Shooter,NA_Sales,0.02
15157,"Ukiyo no Roushi, PSV",2015.0,Action,NA_Sales,0.0
15158,"SBK: Snowboard Kids, DS",2005.0,Sports,NA_Sales,0.02
15159,"Warriors of the Lost Empire (JP sales), PSP",2007.0,Role-Playing,NA_Sales,0.0
15160,"Jojo's Bizarre Adventure, PS",1999.0,Fighting,NA_Sales,0.01
15161,"Lode Runner, DS",2006.0,Puzzle,NA_Sales,0.0
15162,"Zathura, XB",2005.0,Adventure,NA_Sales,0.02
15163,"Cities in Motion Collection, PC",2011.0,Simulation,NA_Sales,0.0
15164,"Evolution Snowboarding, PS2",2002.0,Sports,NA_Sales,0.01
15165,"Jissen Pachinko Hisshouhou! CR Sakura Taisen, PS2",2007.0,Misc,NA_Sales,0.0
15166,"Aegis of Earth: Protonovus Assault, PS4",2016.0,Action,NA_Sales,0.02
15167,"Freedom Wings, DS",2006.0,Simulation,NA_Sales,0.02
15168,"Super Nazo Puyo Tsuu: Ruruu no Tetsuwan Hanjyouki, SNES",1996.0,Puzzle,NA_Sales,0.0
15169,"Zillions of Enemy X: Zetsukai no Crusade, PS3",2013.0,Role-Playing,NA_Sales,0.0
15170,"Dream Chronicles, DS",2010.0,Adventure,NA_Sales,0.02
15171,"Kung Fu Panda: Showdown of Legendary Legends, PS3",2015.0,Action,NA_Sales,0.0
15172,"The Settlers IV, PC",2001.0,Strategy,NA_Sales,0.0
15173,"Happiness! De-Lucks, PS2",2007.0,Adventure,NA_Sales,0.0
15174,"Mount & Blade, PC",2008.0,Role-Playing,NA_Sales,0.0
15175,"Doki Majo Plus, DS",2009.0,Adventure,NA_Sales,0.0
15176,"Eureka Seven Vol. 2: The New Vision, PS2",2006.0,Shooter,NA_Sales,0.0
15177,"Love Once: Mermaid's Tears, PS3",2011.0,Adventure,NA_Sales,0.0
15178,"Puzzle Challenge: Crosswords and More!, PS2",2006.0,Puzzle,NA_Sales,0.01
15179,"Mata Hari: Betrayal is only a Kiss Away, PC",2008.0,Adventure,NA_Sales,0.0
15180,"Simple 2500 Series Portable!! Vol. 12: The Hohei 2: Senyuu yo, Sakini Ike, PSP",2009.0,Action,NA_Sales,0.0
15181,"Muppets Party Cruise, GC",2003.0,Misc,NA_Sales,0.02
15182,"Quake 4, PC",2005.0,Shooter,NA_Sales,0.0
15183,"Maximum Capacity: Hotel Giant, PC",2002.0,Strategy,NA_Sales,0.0
15184,"Sengoku Otome: Legend Battle, PSV",2016.0,Action,NA_Sales,0.0
15185,"Shippuu Mahou Daisakusen: Kingdom-Grandprix, SAT",1996.0,Shooter,NA_Sales,0.0
15186,"Yamasa Digi Portable: Matsuri no Tatsujin - Win-Chan no Natsumatsuri, PSP",2006.0,Misc,NA_Sales,0.0
15187,"Quiz Present Variety Q-Sama!! DS: Pressure Study x Atama Gai Kunaru Drill SP, DS",2011.0,Misc,NA_Sales,0.0
15188,"Fritz Chess, DS",2009.0,Strategy,NA_Sales,0.02
15189,"Heart no Kuni no Alice Anniversary Ver.: Wonderful Wonder World, PSP",2011.0,Adventure,NA_Sales,0.0
15190,"Fuel, PC",2009.0,Racing,NA_Sales,0.0
15191,"Serious Sam: Next Encounter, GC",2004.0,Shooter,NA_Sales,0.02
15192,"PachiPara 15: Super Umi Monogatari in Okinawa 2, PS3",2010.0,Misc,NA_Sales,0.0
15193,"Motto! SoniComi, PS3",2014.0,Simulation,NA_Sales,0.0
15194,"Let's Play Flight Attendant, DS",2010.0,Simulation,NA_Sales,0.02
15195,"Akai Ito DS, DS",2008.0,Adventure,NA_Sales,0.0
15196,"Knight's Apprentice: Memorick's Adventures, XB",2004.0,Action,NA_Sales,0.02
15198,"Darksiders, PS3",2010.0,Action,NA_Sales,0.01
15199,"Natsuiro no Sunadokei, PS2",2002.0,Adventure,NA_Sales,0.0
15200,"Indigo Prophecy, PC",2005.0,Adventure,NA_Sales,0.0
15201,"Jissen Pachi-Slot Hisshouhou! Mister Magic Neo, PS2",2007.0,Misc,NA_Sales,0.0
15202,"Tale of a Hero, PC",2010.0,Adventure,NA_Sales,0.0
15203,"Valentino Rossi: The Game, XOne",2016.0,Racing,NA_Sales,0.0
15204,"Turbo: Super Stunt Squad, PS3",2013.0,Sports,NA_Sales,0.0
15205,"FIFA Soccer 09, PC",2008.0,Sports,NA_Sales,0.0
15206,"The Lord of the Rings: The Battle for Middle-Earth II, PC",2006.0,Strategy,NA_Sales,0.01
15207,"Ballblazer Champions, PS",1997.0,Sports,NA_Sales,0.01
15209,"So Blonde, PC",2008.0,Adventure,NA_Sales,0.0
15210,"Winter Sports 2011, X360",2011.0,Sports,NA_Sales,0.0
15211,"Koisuru Otome to Shugo no Tate: The Shield of AIGIS, PS2",2008.0,Adventure,NA_Sales,0.0
15212,"Disney's Meet the Robinsons, DS",2007.0,Action,NA_Sales,0.02
15213,"Casper's Scare School: Classroom Capers, DS",2008.0,Adventure,NA_Sales,0.02
15214,"Moujuutsukai to Oujisama Portable, PSP",2011.0,Adventure,NA_Sales,0.0
15215,"Galaxy Angel II: Eigou Kaiki no Koku, PS2",2009.0,Strategy,NA_Sales,0.0
15216,"Genroh, PSP",2012.0,Action,NA_Sales,0.0
15217,"Otome wa Oanesama Boku ni Koi Shiteru Portable, PSP",2010.0,Adventure,NA_Sales,0.0
15218,"Iron Phoenix, XB",2005.0,Fighting,NA_Sales,0.02
15219,"Legend: Hand of God, PC",2007.0,Role-Playing,NA_Sales,0.0
15220,"Geon Cube, Wii",2009.0,Puzzle,NA_Sales,0.02
15221,"Tennis no Oji-Sama: Driving Smash! Side King, DS",2008.0,Sports,NA_Sales,0.0
15222,"Kuon, PS2",2004.0,Adventure,NA_Sales,0.01
15223,"Kannou Mukashi Banashi Portable, PSP",2012.0,Adventure,NA_Sales,0.0
15224,"Umineko no Naku Koro ni: Majo to Suiri no Rinbukyoku, PS3",2010.0,Adventure,NA_Sales,0.0
15225,"Diabolik Lovers: More Blood, PSV",2015.0,Adventure,NA_Sales,0.0
15226,"Triple Crown Championship Snowboarding, Wii",2010.0,Sports,NA_Sales,0.02
15227,"UnchainBlades EXXiV, 3DS",2012.0,Role-Playing,NA_Sales,0.0
15228,"The Fast and the Furious, PSP",2007.0,Racing,NA_Sales,0.02
15229,"Fallout Trilogy, PC",2004.0,Role-Playing,NA_Sales,0.0
15230,"Carmen Sandiego: The Secret of the Stolen Drums, GC",2004.0,Action,NA_Sales,0.02
15231,"The Sims: Complete Collection, PC",2005.0,Simulation,NA_Sales,0.01
15232,"Command & Conquer 3: Deluxe Edition, PC",2008.0,Strategy,NA_Sales,0.0
15233,"Dance! It's Your Stage, PS3",2011.0,Misc,NA_Sales,0.0
15234,"Sacred Gold, PC",2005.0,Role-Playing,NA_Sales,0.0
15235,"Dies Irae: Amantes Amentes, PSP",2012.0,Action,NA_Sales,0.0
15236,"Puyo Puyo! 15th Anniversary, PSP",2007.0,Puzzle,NA_Sales,0.0
15237,"Mind over Matter, DS",2010.0,Puzzle,NA_Sales,0.02
15238,"The Idolmaster: Gravure For You! Vol.9, PS3",2012.0,Action,NA_Sales,0.0
15239,"Discovery Kids: Snake Safari, DS",2009.0,Simulation,NA_Sales,0.02
15240,"Ryu-koku, PS2",2006.0,Adventure,NA_Sales,0.0
15241,"Maji de Manabu: LEC de Ukaru - DS Hishou Boki 3-Kyuu, DS",2008.0,Misc,NA_Sales,0.0
15242,"Group S Challenge, XB",2003.0,Racing,NA_Sales,0.02
15243,"GunParade Orchestra: Midori no Shou, PS2",2006.0,Adventure,NA_Sales,0.0
15244,"Shooter: Starfighter Sanvein, PS",2000.0,Shooter,NA_Sales,0.01
15245,"Jewel Master: Cradle Of Rome 2, DS",2011.0,Puzzle,NA_Sales,0.0
15246,"Sakura Wars 1 & 2, PSP",2006.0,Strategy,NA_Sales,0.0
15247,"Kao Challengers, PSP",2005.0,Platform,NA_Sales,0.02
15248,"Brave: The Video Game, DS",2012.0,Action,NA_Sales,0.0
15249,"Order of War, PC",2009.0,Strategy,NA_Sales,0.0
15250,"Terminator 3: The Redemption, GC",2004.0,Shooter,NA_Sales,0.02
15251,"Painkiller, PC",2004.0,Shooter,NA_Sales,0.0
15252,"Date A Live: Arusu Install, PS3",2014.0,Adventure,NA_Sales,0.0
15253,"Canimal Triple, PSV",2014.0,Misc,NA_Sales,0.0
15254,"Tengen Toppa Gurren-Lagann, DS",2007.0,Action,NA_Sales,0.0
15255,"Sugoi Hebereke, SNES",1994.0,Fighting,NA_Sales,0.0
15256,"Pebble Beach Golf Links, SAT",1994.0,Sports,NA_Sales,0.0
15257,"Spider-Man: Web of Shadows, PC",2008.0,Action,NA_Sales,0.0
15258,"Dakar 2: The World's Ultimate Rally, XB",2003.0,Racing,NA_Sales,0.02
15259,"Jelly Belly: Ballistic Beans, Wii",2009.0,Puzzle,NA_Sales,0.02
15260,"PopCap Hits!, X360",2011.0,Misc,NA_Sales,0.0
15262,"Higurashi Daybreak Portable Mega Edition, PSP",2009.0,Adventure,NA_Sales,0.0
15263,"Dragon's Lair, DS",2010.0,Platform,NA_Sales,0.02
15264,"Shinken de Watashi ni Koi Shinasai! R, PS3",2012.0,Action,NA_Sales,0.0
15265,"Whiteout, PS2",2002.0,Racing,NA_Sales,0.01
15266,"Shiratsuyu no Kai, PSP",2013.0,Adventure,NA_Sales,0.0
15267,"Dungeon Defenders, PC",2011.0,Role-Playing,NA_Sales,0.02
15268,"Final Fantasy XIV: Heavensward, PS3",2015.0,Action,NA_Sales,0.01
15269,"Sniper Elite V2, WiiU",2013.0,Shooter,NA_Sales,0.0
15270,"World Neverland 2in1 Portable: Olerud Kingdom & Republic of Pluto, PSP",2008.0,Simulation,NA_Sales,0.0
15271,"XGRA: Extreme G Racing Association, GC",2003.0,Racing,NA_Sales,0.02
15272,"Command & Conquer: The First Decade, PC",2006.0,Strategy,NA_Sales,0.01
15273,"Thomas & Friends: Hero of the Rails, Wii",2010.0,Misc,NA_Sales,0.0
15274,"Taito Legends 2, PS2",2006.0,Misc,NA_Sales,0.01
15275,"World Championship Poker featuring Howard Lederer: All In, Wii",2006.0,Misc,NA_Sales,0.02
15276,"Kill.Switch, GBA",2004.0,Shooter,NA_Sales,0.02
15277,"Renai Banchou: Inochi Meishi, Koiseyo Otome! Love is Power!!!, PSP",2010.0,Adventure,NA_Sales,0.0
15278,"Jinsei Game Wii, Wii",2007.0,Misc,NA_Sales,0.0
15279,"Heavy Fire: The Chosen Few 3D, 3DS",2011.0,Shooter,NA_Sales,0.02
15280,"Motto Hayaku! Seikaku Ni! Suu Sense Keisan Ryuoku Up Training - SuuTore, DS",2008.0,Misc,NA_Sales,0.0
15281,"Hyakka Hyakurou: Sengoku Ninpoujou, PSV",2016.0,Adventure,NA_Sales,0.0
15282,"Jake Hunter: Detective Chronicles, DS",2008.0,Adventure,NA_Sales,0.02
15283,"Gekka Ryouran Romance, PSP",2011.0,Adventure,NA_Sales,0.0
15284,"Don Bradman Cricket 14, PS3",2014.0,Sports,NA_Sales,0.0
15285,"Guess the Logos, XB",2004.0,Puzzle,NA_Sales,0.02
15286,"Ore no Yome: Anata Dake no Hanayome, X360",2010.0,Adventure,NA_Sales,0.0
15287,"Crime Scene, DS",2009.0,Adventure,NA_Sales,0.0
15288,"Military History: Commander - Europe at War, PSP",2009.0,Strategy,NA_Sales,0.0
15289,"NightTruth: Explanation of the Paranormal - The Making of Nighttruth: Voice Selection, SAT",1996.0,Misc,NA_Sales,0.0
15290,"Final Approach 2: 1st Priority, PS2",2008.0,Adventure,NA_Sales,0.0
15291,"Stormrise, PC",2009.0,Strategy,NA_Sales,0.0
15292,"Gochuumon wa Usagi Desu ka?? Wonderful Party!, PSV",2016.0,Adventure,NA_Sales,0.0
15293,"Moujuutsukai to Oujisama: Snow Bride, PS2",2011.0,Adventure,NA_Sales,0.0
15294,"Detective Jinguuji Saburo: Ronde Revenge, 3DS",2012.0,Action,NA_Sales,0.0
15295,"Casper: Spirit Dimensions, GC",2002.0,Platform,NA_Sales,0.02
15296,"Meitantei Evangelion, PS2",2007.0,Adventure,NA_Sales,0.0
15297,"Tsuyo Kiss 2 Portable, PSP",2010.0,Adventure,NA_Sales,0.0
15298,"Butt-Ugly Martians: Zoom or Doom!, PS2",2002.0,Racing,NA_Sales,0.01
15299,"Mar Heaven: Karudea no Akuma, DS",2006.0,Role-Playing,NA_Sales,0.0
15300,"F1 2016 (Codemasters), PC",2016.0,Racing,NA_Sales,0.0
15301,"Brain Dead 13, PS",1996.0,Adventure,NA_Sales,0.01
15302,"Spider-Man 3, PC",2007.0,Platform,NA_Sales,0.02
15303,"Robotics;Notes, X360",2012.0,Adventure,NA_Sales,0.0
15304,"Hoppie, DS",2011.0,Platform,NA_Sales,0.02
15305,"Rugby League Team Manager 2015, PC",2015.0,Action,NA_Sales,0.0
15306,"Shaberu! DS Oryouri Navi: Marugoto Teikoku Hotel: Saikouhou no Ryouri-chou ga Oshieru Katei Ryouri, DS",2007.0,Misc,NA_Sales,0.0
15307,"The Lord of the Rings Online: Mines of Moria, PC",2008.0,Role-Playing,NA_Sales,0.0
15308,"T.A.C. Heroes : Big Red One, DS",2010.0,Strategy,NA_Sales,0.02
15309,"War Leaders: Clash of Nations, PC",2009.0,Strategy,NA_Sales,0.0
15310,"Dungeons & Dragons: Shadow over Mystara, PS3",2013.0,Role-Playing,NA_Sales,0.0
15311,"The King of Fighters NeoWave, XB",2006.0,Fighting,NA_Sales,0.02
15312,"Super PickUps, PS2",2007.0,Racing,NA_Sales,0.01
15313,"Puzzle Quest: Challenge of the Warlords, PSP",2007.0,Puzzle,NA_Sales,0.01
15314,"Aquanaut's Holiday, PS",1995.0,Adventure,NA_Sales,0.01
15315,"Negima!? Chou Mahora Taisen Chuu: Checkiin Zenin Shuugou! Yappari Onsen Kichaimashitaa, DS",2007.0,Adventure,NA_Sales,0.0
15317,"Hot 'n' Cold, DS",2009.0,Action,NA_Sales,0.02
15318,"Nisenochigiri, PSP",2010.0,Adventure,NA_Sales,0.0
15319,"Wakeboarding Unleashed Featuring Shaun Murray, GBA",2003.0,Sports,NA_Sales,0.01
15320,"The Testament of Sherlock Holmes, X360",2012.0,Adventure,NA_Sales,0.0
15321,"Kikou Heidan J-Phoenix: Cobalt Shoutaihen, PS2",2002.0,Action,NA_Sales,0.0
15322,"Last Escort, PS2",2006.0,Adventure,NA_Sales,0.0
15323,"Meikyuu Cross Blood: Reloaded, X360",2011.0,Action,NA_Sales,0.0
15324,"Livly Garden, DS",2010.0,Simulation,NA_Sales,0.0
15325,"Nicktoons Collection: Game Boy Advance Video Volume 3, GBA",2005.0,Misc,NA_Sales,0.01
15326,"Elminage III: Ankoku no Shito to Yaiyou no Kyuuden, PSP",2011.0,Role-Playing,NA_Sales,0.0
15327,"Commando: Steel Disaster, DS",2008.0,Shooter,NA_Sales,0.02
15328,"Aria: The Natural ~Tooi Yume no Mirage~, PS2",2006.0,Adventure,NA_Sales,0.0
15329,"Hellgate: London, PC",2007.0,Role-Playing,NA_Sales,0.0
15330,"Katekyoo Hitman Reborn! Dream Hyper Battle! Wii, Wii",2008.0,Fighting,NA_Sales,0.0
15331,"The Awakened Fate Ultimatum, PS3",2014.0,Role-Playing,NA_Sales,0.0
15332,"Gal Gun, PS3",2012.0,Shooter,NA_Sales,0.0
15333,"Chuck E. Cheese's Super Collection, Wii",2011.0,Action,NA_Sales,0.02
15334,"Hakuouki: Yuugi Roku DS, DS",2011.0,Adventure,NA_Sales,0.0
15335,"Mystery Tales 2: The Spirit Mask, DS",2011.0,Puzzle,NA_Sales,0.0
15336,"Kung Fu Panda: Showdown of Legendary Legends, 3DS",2015.0,Action,NA_Sales,0.0
15337,"Shonen Jump's Shaman King: Master of Spirits 2, GBA",2005.0,Role-Playing,NA_Sales,0.01
15338,"Dead Rising, PS4",2016.0,Action,NA_Sales,0.01
15339,"Homefront: The Revolution, PC",2016.0,Shooter,NA_Sales,0.0
15340,"Toki no Kizuna: Hanayui Tsuzuri, PSP",2013.0,Adventure,NA_Sales,0.0
15341,"The Technomancer, XOne",2016.0,Role-Playing,NA_Sales,0.01
15342,"Rinne no Lagrange: Kamogawa Days, PS3",2012.0,Adventure,NA_Sales,0.0
15343,"TOCA Race Driver 3, PC",2006.0,Racing,NA_Sales,0.0
15344,"Airport Simulator, PC",2011.0,Simulation,NA_Sales,0.0
15345,"Casper's Scare School: Spooky Sports Day, Wii",2009.0,Sports,NA_Sales,0.02
15346,"Code R, SAT",1998.0,Adventure,NA_Sales,0.0
15347,"The Idolmaster: Gravure For You! Vol.8, PS3",2012.0,Action,NA_Sales,0.0
15348,"Disney Sports Football, GBA",2002.0,Sports,NA_Sales,0.01
15349,"Oil Rush, PC",2012.0,Strategy,NA_Sales,0.0
15350,"Cabela's Big Game Hunter: Pro Hunts, WiiU",2014.0,Shooter,NA_Sales,0.02
15351,"Chicken Hunter, DS",2007.0,Shooter,NA_Sales,0.02
15352,"Hakuoki: Shinkai - Furi no Shou, PSV",2015.0,Action,NA_Sales,0.0
15353,"Demolition Company: Gold Edition, PC",2011.0,Simulation,NA_Sales,0.0
15354,"Headhunter: Redemption, XB",2004.0,Action,NA_Sales,0.02
15355,"Onechanbara Special, PSP",2011.0,Action,NA_Sales,0.0
15356,"Daikaijuu Battle: Ultra Coliseum, Wii",2008.0,Fighting,NA_Sales,0.0
15357,"Saki: Achiga-Hen Portable, PSP",2013.0,Adventure,NA_Sales,0.0
15358,"Bella Sara 2 - The Magic of Drasilmare, 3DS",2013.0,Adventure,NA_Sales,0.0
15359,"Minna de Dokusho: Keatai Shousetsu Desu, PSP",2008.0,Misc,NA_Sales,0.0
15360,"Polar Bowler, DS",2008.0,Sports,NA_Sales,0.02
15361,"Prehistorik Man, GBA",2001.0,Platform,NA_Sales,0.01
15362,"F1 2002, GBA",2002.0,Racing,NA_Sales,0.01
15363,"Chicago Enforcer, XB",2005.0,Shooter,NA_Sales,0.02
15364,"Jinguuji Saburou DS: Akai Chou, DS",2010.0,Adventure,NA_Sales,0.0
15365,"Dance Dance Revolution Extra Mix, PS",2001.0,Simulation,NA_Sales,0.0
15366,"UnchainBlades EXXiV, PSP",2012.0,Role-Playing,NA_Sales,0.0
15367,"Princess Isabella: A Witch's Curse, Wii",2010.0,Adventure,NA_Sales,0.02
15368,"Meitantei Conan: Kieta Hakase to Machigai Sagashi no Tou, DS",2008.0,Adventure,NA_Sales,0.0
15369,"The Legend of Heroes: Trails in the Sky Third Chapter, PSV",2016.0,Role-Playing,NA_Sales,0.0
15370,"Pippa Funnell: Ranch Rescue, Wii",2007.0,Adventure,NA_Sales,0.0
15371,"Jewel Link: Galactic Quest, DS",2012.0,Action,NA_Sales,0.0
15372,"Super Bowling, N64",1999.0,Sports,NA_Sales,0.02
15373,"Rat Attack!, N64",2000.0,Puzzle,NA_Sales,0.02
15374,"Kawaii Koinu DS 3, DS",2010.0,Simulation,NA_Sales,0.0
15375,"Chuugen no Hasha: Sangoku Shouseiden, PSP",2006.0,Strategy,NA_Sales,0.0
15376,"Chevrolet Camaro: Wild Ride, DS",2010.0,Racing,NA_Sales,0.02
15377,"The Sims 2: Happy Holiday Stuff, PC",2006.0,Simulation,NA_Sales,0.01
15378,"Largo Winch .// Commando Sar, PS",2002.0,Adventure,NA_Sales,0.01
15379,"Joker no Kuni no Alice: Wonderful Wonder World, PSP",2011.0,Adventure,NA_Sales,0.0
15380,"Cross Treasures, DS",2009.0,Role-Playing,NA_Sales,0.0
15381,"Ruff Trigger: The Vanocore Conspiracy, PS2",2006.0,Platform,NA_Sales,0.01
15382,"Silent Bomber, PS",1999.0,Action,NA_Sales,0.01
15383,"Samurai & Dragons, PSV",2012.0,Action,NA_Sales,0.0
